name,code
__uncaught_exception,7200
EnumServicesStatusExW,7201
??H@YG?AVCHString@@ABV0@PBG@Z,7203
?GetBuffer@CHString@@QAEPAGH@Z,7204
??4CHString@@QAEABV0@PBD@Z,7205
??YCHString@@QAEABV0@ABV0@@Z,7206
?TrimLeft@CHString@@QAEXXZ,7207
?TrimRight@CHString@@QAEXXZ,7208
?Find@CHString@@QBEHPBG@Z,7209
EnumerateLoadedModules,7210
RtlUnicodeStringToInteger,7213
VkKeyScanExW,7215
ClearEventLogW,7217
_wgetcwd,7218
RegisterConsoleVDM,7219
CreateVirtualBuffer,7220
EVENT_SINK_GetIDsOfNames,7226
EVENT_SINK_Invoke,7228
__vbaNameFile,7229
Zombie_GetTypeInfo,7230
__vbaGet4,7231
Zombie_GetTypeInfoCount,7232
__vbaVarLateMemCallSt,7233
KeAcquireSpinLockRaiseToDpc,7235
ExQueryDepthSList,7236
ExpInterlockedPopEntrySList,7237
KeReleaseSpinLock,7238
ExpInterlockedPushEntrySList,7239
FwpmProviderContextDeleteByKey0,7240
FwpmProviderAdd0,7241
FwpsAcquireClassifyHandle0,7242
FwpsPendClassify0,7243
FwpsAcquireWritableLayerDataPointer0,7244
FwpsReleaseClassifyHandle0,7245
FwpsCompleteClassify0,7246
FwpsApplyModifiedLayerData0,7247
GdipSetStringFormatFlags,7248
GdipStringFormatGetGenericDefault,7249
GdipSetPenMode,7250
GdipCloneStringFormat,7251
GdipCreateBitmapFromGdiDib,7252
GetColorDirectoryA,7253
GetColorProfileElement,7254
OpenColorProfileA,7255
CloseColorProfile,7256
PIFD_NewOrOpenFrame,7258
?OnKillFocus@CThumbnailView@@IAEXPAVCWnd@@@Z,7259
?GetThisMessageMap@CThumbnailView@@KGPBUAFX_MSGMAP@@XZ,7260
?InitColor@CThumbnailView@@MAEXXZ,7261
?SetFont@CImageItem@@QAEXPAVCFont@@K@Z,7262
?RectToRectF@CImageItem@@IAE?AVRectF@Gdiplus@@VCRect@@@Z,7263
?CheckRename@CImageItem@@MAEXIVCPoint@@@Z,7264
?GetEditIntNumericRect@CImageItem@@UAE?AVCRect@@XZ,7265
?ErrorProc@CImageItem@@IAEXPBD0HH@Z,7266
?SetEditIntNumeric@CImageItem@@UAEXH@Z,7267
?RowBytes@CImageItem@@IAEHH@Z,7268
?Draw@CImageItem@@UAEHAAVGraphics@Gdiplus@@VCPoint@@@Z,7269
?GetEditIntNumeric@CImageItem@@UAEHXZ,7270
?GetEditIntNumericRange@CImageItem@@UAEXAAH0@Z,7271
?PreMessage@CImageItem@@UAEHPAUtagMSG@@VCPoint@@@Z,7272
?GetBackgroundBrush@CImageItem@@MAEHAAVSolidBrush@Gdiplus@@@Z,7273
?GetFocusPen@CImageItem@@MAEHAAVPen@Gdiplus@@@Z,7274
?DrawMouseOver@CImageItem@@MAEHAAVGraphics@Gdiplus@@VCPoint@@@Z,7275
?GetDrawImageRect@CImageItem@@MAE?AVCRect@@XZ,7276
?GetDrawTextRect@CImageItem@@MAE?AVCRect@@XZ,7277
?GetDrawText@CImageItem@@MAE?AV?$CStringT@DV?$StrTraitMFC_DLL@DV?$ChTraitsCRT@D@ATL@@@@@ATL@@XZ,7278
?Add@CThumbnailMemList@@QAEXPBD@Z,7279
??0CImageItem@@QAE@ABV0@@Z,7280
??0CImageItem@@QAE@XZ,7281
??1CImageItem@@UAE@XZ,7282
?SelectItemAll@CThumbnailView@@QAEHH@Z,7283
?RegistTarget@CThumbnailView@@QAEHPBVCDropTarget@@@Z,7284
?ShowToolTips@CThumbnailView@@QAEXH@Z,7285
?SetItemSize@CThumbnailView@@QAEHHH@Z,7286
?DeleteItemAll@CThumbnailView@@QAEHH@Z,7287
?SendMessageToParent@CImageItem@@IAEHHPAV?$list@V?$CStringT@DV?$StrTraitMFC_DLL@DV?$ChTraitsCRT@D@ATL@@@@@ATL@@V?$allocator@V?$CStringT@DV?$StrTraitMFC_DLL@DV?$ChTraitsCRT@D@ATL@@@@@ATL@@@std@@@std@@VCPoint@@@Z,7288
??0CThumbnailView@@QAE@XZ,7289
??1CThumbnailView@@UAE@XZ,7290
?OnVScroll@CThumbnailView@@IAEXIIPAVCScrollBar@@@Z,7291
?Create@CThumbnailView@@QAEHABUtagRECT@@PAVCWnd@@HPAVXmlResAccessor@@PAVCError@@HHHPAVCFileList@@PAVCImageItem@@PBDHHHHHHHHHHH@Z,7292
?AddItem@CThumbnailView@@QAEHPBDH@Z,7293
?SetSelectItem@CThumbnailView@@QAEHPAV?$list@V?$CStringT@DV?$StrTraitMFC_DLL@DV?$ChTraitsCRT@D@ATL@@@@@ATL@@V?$allocator@V?$CStringT@DV?$StrTraitMFC_DLL@DV?$ChTraitsCRT@D@ATL@@@@@ATL@@@std@@@std@@H@Z,7294
?GetSelectItem@CThumbnailView@@QAEHPAV?$list@V?$CStringT@DV?$StrTraitMFC_DLL@DV?$ChTraitsCRT@D@ATL@@@@@ATL@@V?$allocator@V?$CStringT@DV?$StrTraitMFC_DLL@DV?$ChTraitsCRT@D@ATL@@@@@ATL@@@std@@@std@@@Z,7295
?GetItem@CThumbnailView@@QAEPAVCImageItem@@PBD@Z,7296
?IsEdit@CThumbnailView@@QAEHXZ,7297
?DropFiles@CThumbnailView@@UAEHABVCPoint@@IPAV?$list@V?$CStringT@DV?$StrTraitMFC_DLL@DV?$ChTraitsCRT@D@ATL@@@@@ATL@@V?$allocator@V?$CStringT@DV?$StrTraitMFC_DLL@DV?$ChTraitsCRT@D@ATL@@@@@ATL@@@std@@@std@@@Z,7298
?PreTranslateMessage@CThumbnailView@@UAEHPAUtagMSG@@@Z,7299
?WindowProc@CThumbnailView@@MAEJIIJ@Z,7300
?OnCommand@CThumbnailView@@MAEHIJ@Z,7301
?OnNotify@CThumbnailView@@MAEHIJPAJ@Z,7302
?PaintBackground@CThumbnailView@@MAEHAAVGraphics@Gdiplus@@ABVCRect@@@Z,7303
?PaintBackgroundPen@CThumbnailView@@MAEHAAVGraphics@Gdiplus@@ABVCRect@@@Z,7304
?OnCreate@CThumbnailView@@IAEHPAUtagCREATESTRUCTA@@@Z,7305
?OnLButtonDown@CThumbnailView@@IAEXIVCPoint@@@Z,7306
?OnMouseWheel@CThumbnailView@@IAEHIFVCPoint@@@Z,7307
?IsDiskCache@CImageItem@@IAEHXZ,7308
?DrawUnknown@CImageItem@@MAEHAAVGraphics@Gdiplus@@VCPoint@@@Z,7309
?DrawTextA@CImageItem@@MAEHAAVGraphics@Gdiplus@@VCPoint@@@Z,7310
?DrawBackground@CImageItem@@MAEHAAVGraphics@Gdiplus@@VCPoint@@@Z,7311
?DrawThumbnail@CImageItem@@MAEHAAVGraphics@Gdiplus@@VCPoint@@@Z,7312
?TransFilter@CImageItem@@MAEHAAVGraphics@Gdiplus@@PAVImage@3@ABVRect@3@@Z,7313
?GetFilePath@CImageItem@@QBE?AV?$CStringT@DV?$StrTraitMFC_DLL@DV?$ChTraitsCRT@D@ATL@@@@@ATL@@XZ,7314
?SetToolTipText@CImageItem@@UAEXAAV?$CStringT@DV?$StrTraitMFC_DLL@DV?$ChTraitsCRT@D@ATL@@@@@ATL@@@Z,7315
CreateImageInfo,7316
CreateEPPLayoutPageInfo,7317
CreateCEPPWrapHelperIF,7318
CreateCEPPWrapDrawerIF,7319
_ismbstrail,7320
_wmakepath_s,7321
_splitpath_s,7322
qsort_s,7323
_mbstok_s,7324
_access_s,7325
_stat32,7326
?find_first_of@?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@QBEIDI@Z,7327
LL,7331
GetPrinterDriverW,7333
CheckNameLegalDOS8Dot3W,7337
GetSystemWow64DirectoryA,7338
NetMessageBufferSend,7340
IsPwrHibernateAllowed,7341
GetPwrCapabilities,7342
_isatty,7348
NtOpenThreadToken,7349
NtSetInformationThread,7350
AddLocalAlternateComputerNameA,7352
__vbaStrCompVar,7354
ILFree,7355
__vbaI2Cy,7357
SetConsoleMenuClose,7360
SetDllDirectoryW,7361
GetNumaNodeProcessorMask,7364
InternetGetConnectedStateExW,7370
HttpEndRequestW,7371
?erase@?$basic_string@GU?$char_traits@G@std@@V?$allocator@G@2@@std@@QAEAAV12@II@Z,7372
?resize@?$basic_string@GU?$char_traits@G@std@@V?$allocator@G@2@@std@@QAEXI@Z,7373
??Hstd@@YA?AV?$basic_string@GU?$char_traits@G@std@@V?$allocator@G@2@@0@ABV10@PBG@Z,7374
?_Grow@?$basic_string@GU?$char_traits@G@std@@V?$allocator@G@2@@std@@AAE_NI_N@Z,7375
?find@?$basic_string@GU?$char_traits@G@std@@V?$allocator@G@2@@std@@QBEIPBGII@Z,7376
??Hstd@@YA?AV?$basic_string@GU?$char_traits@G@std@@V?$allocator@G@2@@0@ABV10@0@Z,7377
?append@?$basic_string@GU?$char_traits@G@std@@V?$allocator@G@2@@std@@QAEAAV12@PBGI@Z,7378
?substr@?$basic_string@GU?$char_traits@G@std@@V?$allocator@G@2@@std@@QBE?AV12@II@Z,7379
?erase@?$basic_string@GU?$char_traits@G@std@@V?$allocator@G@2@@std@@QAEPAGPAG@Z,7380
?_Freeze@?$basic_string@GU?$char_traits@G@std@@V?$allocator@G@2@@std@@AAEXXZ,7381
?nothrow@std@@3Unothrow_t@1@B,7382
SetConsoleOutputCP,7390
?GetBSTR@CTXStringW@@QBEPA_WXZ,7392
??YCTXStringW@@QAEAAV0@PB_W@Z,7393
??0CTXBSTR@@QAE@XZ,7394
??1CTXBSTR@@QAE@XZ,7395
?MakeLower@CTXStringW@@QAEAAV1@XZ,7396
?Find@CTXStringW@@QBEHPB_WH@Z,7397
?Left@CTXStringW@@QBE?AV1@H@Z,7398
?Find@CTXStringW@@QBEH_WH@Z,7399
??4CTXStringW@@QAEAAV0@ABV0@@Z,7400
?Right@CTXStringW@@QBE?AV1@H@Z,7401
??H@YA?AVCTXStringW@@PB_WABV0@@Z,7402
??8@YA_NABVCTXStringW@@PB_W@Z,7403
?GetString@CTXStringW@@QBEPB_WXZ,7404
??H@YA?AVCTXStringW@@ABV0@PB_W@Z,7405
?InitBugReport@TXBugReport@@YAXPB_W000GGKHHKKP6GHPAUtagBugReportInfo@1@PBD200PAPAXPAKPAX@Z@Z,7406
?GetSession@TXLog@@YAKXZ,7407
?GetLCID@NLS@@YAKXZ,7408
?SetBugReportFlag@TXBugReport@@YAHK@Z,7409
?SetBugReportUin@TXBugReport@@YAXK@Z,7410
?ValidateBugReport@TXBugReport@@YAXXZ,7411
?SetMainAndLogicMsgLoop@Misc@Util@@YAXPAVMessageLoopForUI@AsyncTask@@PAVMessageLoop@4@@Z,7412
?SetMainAndLogicThreadId@Misc@Util@@YAXKK@Z,7413
?OnExitWinMain@Misc@Util@@YAXXZ,7414
?ClearDeadQueue@Misc@Util@@YAXXZ,7415
?GetLength@CTXStringW@@QBEHXZ,7416
??4CTXStringW@@QAEAAV0@PA_W@Z,7417
?CompareNoCase@CTXStringW@@QBEHPB_W@Z,7418
?Tokenize@CTXStringW@@QBE?AV1@PB_WAAH@Z,7419
??0CTXStringW@@QAE@PA_W@Z,7420
??BCTXStringW@@QBEPB_WXZ,7421
?IsEmpty@CTXStringW@@QBE_NXZ,7422
??0CTXStringW@@QAE@ABV0@@Z,7423
?Empty@CTXStringW@@QAEXXZ,7424
??0CTXStringW@@QAE@XZ,7425
??0CTXStringW@@QAE@UtagEN@@PBDH@Z,7426
??H@YA?AVCTXStringW@@ABV0@0@Z,7427
??7CTXStringW@@QBE_NXZ,7428
?TXLog_DoTXLogVW@@YAXPAUtagLogObj@@PB_W1PAD@Z,7429
?SetInterval@TXTimer@@YAHIPAUITXTimerCallback@@I@Z,7430
?TXAssert@@YAHPB_W0H@Z,7431
?EraseTimerCallback@TXTimer@@YAHPAUITXTimerCallback@@I@Z,7432
??1CTXStringW@@QAE@XZ,7433
??0CTXStringW@@QAE@PB_W@Z,7434
??4CTXStringW@@QAEAAV0@PB_W@Z,7435
??1Thread@AsyncTask@@UAE@XZ,7436
??0MessageLoopForUI@AsyncTask@@QAE@XZ,7437
??1MessageLoopForUI@AsyncTask@@UAE@XZ,7438
??1Lock@AsyncTask@@QAE@XZ,7439
??0Lock@AsyncTask@@QAE@XZ,7440
?RegisterCallback@AtExitManager@AsyncTask@@SAXP6AXPAX@Z0@Z,7441
?Release@Lock@AsyncTask@@QAEXXZ,7442
?Acquire@Lock@AsyncTask@@QAEXXZ,7443
?StartWithOptions@Thread@AsyncTask@@QAE_NABUOptions@12@@Z,7444
??0Thread@AsyncTask@@QAE@PBD@Z,7445
GetIpForwardTable,7447
MpHeapSize,7448
IrtlTrace,7449
mpMalloc,7450
mpFree,7451
_vswprintf_c_l,7454
asin,7455
_HUGE,7456
_fpreset,7457
_rmdir,7458
_tempnam,7459
ctime,7460
remove,7461
EnumFontsA,7463
RegGetMachinePolicyNew,7465
NetLocalGroupDelMembers,7466
_Getdays,7468
_Getmonths,7469
tan,7470
ungetwc,7471
_Strftime,7472
?_set_new_handler@@YAP6AHI@ZP6AHI@Z@Z,7473
___setlc_active_func,7474
___unguarded_readlc_active_add_func,7475
__crtCompareStringA,7476
___lc_collate_cp_func,7477
__crtGetStringTypeW,7478
__crtLCMapStringW,7479
__crtCompareStringW,7480
___mb_cur_max_func,7481
_Gettnames,7482
SetDeviceGammaRamp,7483
RegSaveKeyA,7484
SHGetDataFromIDListA,7485
PathSearchAndQualifyW,7486
PathBuildRootW,7487
IntlStrEqWorkerW,7488
PathMakeSystemFolderA,7489
UrlGetLocationA,7490
glMap1d,7491
glViewport,7492
wglSwapMultipleBuffers,7493
glAlphaFunc,7494
glVertex3dv,7495
GlmfEndPlayback,7496
glFinish,7497
GetMarkOfTheWeb,7498
SetSoftwareUpdateAdvertisementState,7499
AsyncInstallDistributionUnit,7500
CreateAsyncBindCtxEx,7501
RegisterMediaTypeClass,7502
FindMimeFromData,7503
_ChooseFont_@4,7504
_NDdeTrustedShareEnum_@24,7505
_CreateEvent_@16,7506
_MapVirtualKey_@8,7507
ConvertMultiSZNameToW,7508
_CreateAcceleratorTable_@8,7509
_FindResourceEx_@16,7510
_ObjectOpenAuditAlarm_@48,7511
_GetUserObjectInformation_@20,7512
_DrawState_@40,7513
_GlobalAddAtom_@4,7514
_SendMessage@16,7515
_CharPrev_@8,7516
_GetWindowsDirectory_@8,7517
newWideCharFromMultiByte,7518
_CreateMailslot_@16,7519
_CopyAcceleratorTable_@12,7520
_GetSaveFileName@4,7521
_LookupPrivilegeDisplayName_@20,7522
_GetPrivateProfileSectionNames_@12,7523
_IsDialogMessage@8,7524
_GetBinaryType_@8,7525
_CreateDesktop_@24,7526
CertSerializeCertificateStoreElement,7527
CryptMsgGetAndVerifySigner,7528
RegOpenHKCUKeyExU,7529
CryptVerifyMessageHash,7530
CryptVerifySignatureU,7531
CertVerifyCRLRevocation,7532
CertUnregisterPhysicalStore,7533
CertGetIntendedKeyUsage,7534
CryptSignAndEncodeCertificate,7535
I_CertUpdateStore,7536
?OnPreRestore@CVssWriter@@UAG_NPAVIVssWriterComponents@@@Z,7538
?OnBackupComplete@CVssWriter@@UAG_NPAVIVssWriterComponents@@@Z,7539
?OnPrepareBackup@CVssWriter@@UAG_NPAVIVssWriterComponents@@@Z,7540
??1CVssWriter@@UAE@XZ,7541
??0CVssWriter@@QAE@XZ,7542
?Subscribe@CVssWriter@@QAGJK@Z,7543
?OnPostRestore@CVssWriter@@UAG_NPAVIVssWriterComponents@@@Z,7544
?Unsubscribe@CVssWriter@@QAGJXZ,7545
?IsPathAffected@CVssWriter@@IBG_NPBG@Z,7546
?SetWriterFailure@CVssWriter@@IAGJJ@Z,7547
?OnContinueIOOnVolume@CVssWriter@@UAG_NPAGU_GUID@@1@Z,7548
?OnVSSShutdown@CVssWriter@@UAG_NXZ,7549
?OnVSSApplicationStartup@CVssWriter@@UAG_NXZ,7550
?OnBackOffIOOnVolume@CVssWriter@@UAG_NPAGU_GUID@@1@Z,7551
?OnPostSnapshot@CVssWriter@@UAG_NPAVIVssWriterComponents@@@Z,7552
?Initialize@CVssWriter@@QAGJU_GUID@@PBGW4VSS_USAGE_TYPE@@W4VSS_SOURCE_TYPE@@W4_VSS_APPLICATION_LEVEL@@KW4VSS_ALTERNATE_WRITER_STATE@@_N@Z,7553
NetLocalGroupGetMembers,7554
??0?$basic_string@GU?$char_traits@G@std@@V?$allocator@G@2@@std@@QAE@ABV01@@Z,7555
??0?$basic_string@GU?$char_traits@G@std@@V?$allocator@G@2@@std@@QAE@ABV?$allocator@G@1@@Z,7556
??9std@@YA_NPBGABV?$basic_string@GU?$char_traits@G@std@@V?$allocator@G@2@@0@@Z,7557
?c_str@?$basic_string@GU?$char_traits@G@std@@V?$allocator@G@2@@std@@QBEPBGXZ,7558
??0?$basic_string@GU?$char_traits@G@std@@V?$allocator@G@2@@std@@QAE@PBGABV?$allocator@G@1@@Z,7559
??4?$basic_string@GU?$char_traits@G@std@@V?$allocator@G@2@@std@@QAEAAV01@ABV01@@Z,7560
??Y?$basic_string@GU?$char_traits@G@std@@V?$allocator@G@2@@std@@QAEAAV01@ABV01@@Z,7561
?compare@?$basic_string@GU?$char_traits@G@std@@V?$allocator@G@2@@std@@QBEHPBG@Z,7562
??8std@@YA_NPBGABV?$basic_string@GU?$char_traits@G@std@@V?$allocator@G@2@@0@@Z,7563
??8std@@YA_NABV?$basic_string@GU?$char_traits@G@std@@V?$allocator@G@2@@0@PBG@Z,7564
?compare@?$basic_string@GU?$char_traits@G@std@@V?$allocator@G@2@@std@@QBEHABV12@@Z,7565
??Hstd@@YA?AV?$basic_string@GU?$char_traits@G@std@@V?$allocator@G@2@@0@PBGABV10@@Z,7566
??0?$basic_string@GU?$char_traits@G@std@@V?$allocator@G@2@@std@@QAE@PBGIABV?$allocator@G@1@@Z,7567
??4?$basic_string@GU?$char_traits@G@std@@V?$allocator@G@2@@std@@QAEAAV01@PBG@Z,7568
??Y?$basic_string@GU?$char_traits@G@std@@V?$allocator@G@2@@std@@QAEAAV01@PBG@Z,7569
??1CUnk@@UAE@XZ,7572
?QueryInterface@CUnk@@UAGJABU_GUID@@PAPAX@Z,7573
?AddRef@CUnk@@UAGKXZ,7574
?Release@CUnk@@UAGKXZ,7575
?Initialize@CUnk@@UAEHXZ,7576
??0CUnk@@QAE@PAVCLifeControl@@PAUIUnknown@@@Z,7577
SetRuntime,7578
?DBReadLicenseFile@@YAIPBDPAUa_db_parms@@PAPAD@Z,7579
SetParmBlock,7580
SetLicense,7581
_WinMainGuts@16,7582
ImageNtHeader,7585
KeClearEvent,7586
KeSetTimer,7587
KeSynchronizeExecution,7588
READ_REGISTER_ULONG,7589
KeCancelTimer,7590
IoCreateUnprotectedSymbolicLink,7591
RtlAppendUnicodeStringToString,7592
RtlIntegerToUnicodeString,7593
ExfInterlockedRemoveHeadList,7594
IoStartNextPacket,7595
IoOpenDeviceRegistryKey,7596
PoStartNextPowerIrp,7597
PoRequestPowerIrp,7598
PoCallDriver,7599
IoGetDeviceProperty,7600
MmUnmapIoSpace,7601
IoDisconnectInterrupt,7602
PoSetPowerState,7603
IoConnectInterrupt,7604
KeInitializeTimer,7605
IoGetDmaAdapter,7606
MmMapIoSpace,7607
IoDetachDevice,7608
IoSetDeviceInterfaceState,7609
IoRegisterDeviceInterface,7610
KeInitializeDeviceQueue,7611
IoAttachDeviceToDeviceStack,7612
WRITE_REGISTER_ULONG,7613
KeStallExecutionProcessor,7614
KfRaiseIrql,7615
Bus1394RegisterPortDriver,7616
WmiSystemControl,7617
WmiCompleteRequest,7618
NetUserDel,7621
mmsystemGetVersion,7623
ImmCreateContext,7624
GdiFullscreenControl,7626
PolyPatBlt,7627
PolyTextOutW,7628
GetStringBitmapW,7629
EnterReaderModeHelper,7630
ConsoleControl,7631
RtlPrefixUnicodeString,7632
RtlUnicodeToMultiByteSize,7633
RtlInitializeCriticalSectionAndSpinCount,7634
RtlConsoleMultiByteToUnicodeN,7635
RtlDosSearchPath_U,7636
RtlExitUserProcess,7637
NtReplyWaitReceivePort,7638
NtOpenDirectoryObject,7639
NtCreatePort,7640
RtlOpenCurrentUser,7641
NtEnumerateValueKey,7642
NtQueryValueKey,7643
RtlCreateTagHeap,7644
NtAcceptConnectPort,7645
NtWaitForMultipleObjects,7646
RtlReAllocateHeap,7647
RtlUnicodeToMultiByteN,7648
RtlMultiByteToUnicodeN,7649
RtlCustomCPToUnicodeN,7650
RtlOemToUnicodeN,7651
RtlUnicodeToOemN,7652
RtlExitUserThread,7653
NtSetEvent,7654
NtCreateEvent,7655
NtDuplicateObject,7656
NtClearEvent,7657
NtVdmControl,7658
NtReleaseMutant,7659
NtWaitForSingleObject,7660
NtCreateMutant,7661
NtReadVirtualMemory,7662
RtlEnterCriticalSection,7663
RtlLeaveCriticalSection,7664
NtReplyPort,7665
RtlSizeHeap,7666
NtCreateSection,7667
NtMapViewOfSection,7668
RtlGetCriticalSectionRecursionCount,7669
RegGetValueW,7670
ImmGetCompositionStringW,7671
ImmGetGuideLineW,7672
ImmGetOpenStatus,7673
ImmAssociateContextEx,7674
ImmTranslateMessage,7675
ImmNotifyIME,7676
ImmGetProperty,7677
ImmGetCandidateListW,7678
InetIsOffline,7680
GetSystemRegistryQuota,7681
TcAddFilter,7684
TcDeleteFilter,7685
TcDeleteFlow,7686
TcAddFlow,7687
NtAdjustPrivilegesToken,7689
NtOpenProcessToken,7690
RtlCharToInteger,7691
LdrAccessResource,7692
LdrFindResource_U,7693
UpdSpStringTableInitialize,7694
UpdSpStringTableInitializeEx,7695
UpdSpStringTableAddString,7696
UpdSpStringTableAddStringEx,7697
UpdSpStringTableLookUpString,7698
UpdSpStringTableLookUpStringEx,7699
UpdSpGetLineCountA,7700
UpdSpSetDynamicStringA,7701
UpdSpGetTargetPathA,7702
UpdSpStringTableDestroy,7703
UpdSpPromptForDiskA,7704
UpdSpSetDirectoryIdA,7705
UpdSpGetSourceInfoA,7706
UpdSpOpenFileQueue,7707
UpdSpGetFieldCount,7708
UpdSpInitDefaultQueueCallbackEx,7709
UpdSpCloseInfFile,7710
UpdSpStringTableEnum,7711
UpdSpScanFileQueueA,7712
UpdSpCopyErrorA,7713
UpdSpFindNextMatchLineW,7714
UpdSpGetMultiSzFieldW,7715
UpdSpGetStringFieldW,7716
UpdSpCommitFileQueueA,7717
UpdSpDefaultQueueCallbackW,7718
UpdSpDefaultQueueCallbackA,7719
UpdSpInstallFromInfSectionA,7720
UpdSpOpenAppendInfFileA,7721
UpdSpDecompressOrCopyFileA,7722
UpdSpGetLineTextW,7723
UpdSpGetIntField,7724
UpdSpGetBinaryField,7725
UpdSpGetLineTextA,7726
UpdSpOpenInfFileA,7727
UpdSpFindFirstLineA,7728
UpdSpGetStringFieldA,7729
UpdSpFindNextLine,7730
UpdSpGetTargetPathW,7731
UpdSpInstallFilesFromInfSectionA,7732
UpdSpFindFirstLineW,7733
UpdSpGetLineByIndexA,7734
EnumServicesStatusExA,7735
GetFileSecurityA,7736
EnumDependentServicesA,7737
GetServiceDisplayNameA,7738
RegRestoreKeyA,7739
EnumerateLoadedModules64,7740
PathGetArgsA,7741
PathUnquoteSpacesA,7742
ObjectDeleteAuditAlarmA,7747
WSAEnumProtocolsA,7748
GetServiceKeyNameA,7749
waveOutGetErrorTextA,7750
waveOutGetDevCapsA,7751
waveInGetErrorTextA,7752
SendDriverMessage,7753
OpenDriver,7754
CloseDriver,7755
acmFormatChooseA,7756
acmFormatEnumA,7757
acmFormatTagEnumA,7758
acmDriverDetailsW,7759
acmDriverDetailsA,7760
acmDriverMessage,7761
acmDriverClose,7762
acmDriverOpen,7763
acmDriverEnum,7764
acmMetrics,7765
acmGetVersion,7766
MakeSureDirectoryPathExists,7768
StrDupA,7774
NetScheduleJobAdd,7775
DnsRecordListFree,7776
StorPortPauseDevice,7780
StorPortGetDeviceBase,7781
StorPortResumeDevice,7782
StorPortLogError,7783
StorPortStallExecution,7784
StorPortInitialize,7785
StorPortNotification,7786
StorPortCompleteRequest,7787
StorPortReady,7788
StorPortGetUncachedExtension,7789
StorPortConvertUlongToPhysicalAddress,7790
StorPortGetVirtualAddress,7791
StorPortGetPhysicalAddress,7792
StorPortValidateRange,7793
StorPortDebugPrint,7794
__vbaVarXor,7798
BackupEventLogW,7799
GetStateTextA,7800
GetOleaccVersionInfo,7801
GetProfilesDirectoryA,7802
GetComputerNameExA,7803
CoBuildVersion,7804
SetBitmapDimensionEx,7805
InSendMessageEx,7806
HiliteMenuItem,7807
StartTraceW,7817
EnableTrace,7818
RpcServerInqCallAttributesW,7819
auxSetVolume,7820
_filelengthi64,7822
putc,7823
RichEditANSIWndProc,7824
IID_ITextHost,7825
IID_IRichEditOle,7826
RichEdit10ANSIWndProc,7827
SetupGetInfFileListA,7828
SetupOpenInfFileA,7829
SetupFindFirstLineA,7830
SetupGetStringFieldA,7831
LocalShrink,7833
GetNumaAvailableMemory,7834
SetConsoleIcon,7835
SetConsoleCP,7836
CryptVerifySignatureA,7840
PathRemoveArgsA,7842
PathAddExtensionA,7843
PathStripPathA,7844
HeapCreateTagsW,7845
GetConsoleCommandHistoryW,7846
scanf,7847
RtlApplyRXactNoFlush,7851
RtlQueryInterfaceMemoryStream,7852
SHValidateUNC,7853
ZwGetContextThread,7856
ZwWriteVirtualMemory,7857
ZwSetContextThread,7858
ZwResumeThread,7859
RtlInterlockedPushEntrySList,7860
RtlInterlockedPopEntrySList,7861
ZwSetSecurityObject,7862
RtlFormatCurrentUserKeyPath,7863
RtlIpv4StringToAddressA,7864
ZwQueryEaFile,7865
RtlDosPathNameToNtPathName_U,7866
LdrFindEntryForAddress,7867
ZwAlertThread,7868
ZwWaitForSingleObject,7869
ZwAdjustPrivilegesToken,7870
ZwOpenThreadTokenEx,7871
ZwImpersonateThread,7872
ZwOpenThread,7873
ZwDelayExecution,7874
ZwCreateEvent,7875
ZwQueryInformationToken,7876
ZwOpenProcessToken,7877
ZwOpenEvent,7878
ZwUnmapViewOfSection,7879
RtlGetCurrentPeb,7880
ZwSuspendThread,7881
ZwTerminateProcess,7882
ZwOpenProcess,7883
ZwDeleteValueKey,7884
ZwDuplicateObject,7885
RtlTimeToSecondsSince1980,7886
RtlComputeCrc32,7887
ZwQueryVolumeInformationFile,7888
ZwTerminateThread,7889
MD5Update,7890
WSASendTo,7892
LaunchINFSectionEx,7893
RunSetupCommand,7894
TrimVirtualBuffer,7897
WTSGetActiveConsoleSessionId,7898
GetSystemTimes,7899
GetTcpStatistics,7901
GetUdpStatistics,7902
GetIfTable,7903
CreateIpNetEntry,7904
GetPerAdapterInfo,7905
GetIpAddrTable,7906
GetIcmpStatistics,7907
GetIpStatistics,7908
FtpCommandW,7909
NtQueryQuotaInformationFile,7910
OleLoadPictureFileEx,7914
ExtractAssociatedIconA,7915
GetThemeSysSize,7917
bcp_bind,7918
GetDllDirectoryA,7921
CopyMetaFileA,7928
?append@?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@QAEAAV12@PBD@Z,7931
MprAdminInterfaceDeviceGetInfo,7932
MprAdminInterfaceDeviceSetInfo,7933
MprInfoBlockAdd,7934
MprAdminInterfaceQueryUpdateResult,7935
MprAdminInterfaceSetInfo,7936
MprAdminServerConnect,7937
MprConfigServerConnect,7938
MprInfoBlockQuerySize,7939
MprAdminInterfaceSetCredentials,7940
MprConfigInterfaceTransportEnum,7941
MprAdminServerGetInfo,7942
MprAdminServerSetCredentials,7943
MprAdminInterfaceDisconnect,7944
MprAdminServerDisconnect,7945
MprConfigTransportEnum,7946
MprInfoCreate,7947
MprInfoDelete,7948
MprConfigServerInstall,7949
MprAdminMIBEntryGetFirst,7950
MprAdminPortDisconnect,7951
MprConfigInterfaceTransportRemove,7952
MprAdminDeregisterConnectionNotification,7953
